YEAR,HOSPITAL,COUNTY,LATITUDE,LONGITUDE,Hospital Ratings,# of Cases
2020,Methodist Hospital of Sacramento,Sacramento,38.46416,-121.41744,As Expected,409
2020,UC Davis Medical Center,Sacramento,38.55438,-121.45738,As Expected,904
2020,Sutter General Hospital,Sacramento,38.57176,-121.47008,As Expected,865
2020,Kaiser Foundation Hospital - South Sacramento,Sacramento,38.47144,-121.42409,As Expected,670
2020,Mercy Hospital - Folsom,Sacramento,38.67223,-121.1428,As Expected,295
2020,Hazel Hawkins Memorial Hospital,San Benito,36.835,-121.38609,As Expected,39
2020,Bear Valley Community Hospital,San Bernardino,34.24728,-116.88988,As Expected,5
2020,Chino Valley Medical Center,San Bernardino,34.02626,-117.687,As Expected,135
2020,Montclair Hospital Medical Center,San Bernardino,34.07774,-117.69603,As Expected,91
2020,Kaiser Foundation Hospital - Fontana,San Bernardino,34.0725,-117.43549,Worse,623
2020,Loma Linda University Medical Center,San Bernardino,34.05164,-117.26146,Worse,921
2020,Mountains Community Hospital,San Bernardino,34.26583,-117.16716,As Expected,4
2020,Redlands Community Hospital,San Bernardino,34.03699,-117.2044,As Expected,276
2020,San Antonio Community Hospital,San Bernardino,34.10056,-117.63828,As Expected,599
2020,Community Hospital of San Bernardino,San Bernardino,34.13138,-117.32245,As Expected,196
2020,Saint Bernadine Medical Center,San Bernardino,34.1341,-117.27865,As Expected,716
2020,Saint Mary Regional Medical Center,San Bernardino,34.54053,-117.26535,As Expected,616
2020,Victor Valley Community Hospital,San Bernardino,34.5281768,-117.2925622,As Expected,155
2020,Colorado River Medical Center,San Bernardino,34.8325,-114.61818,As Expected,18
2020,Hi-Desert Medical Center,San Bernardino,34.13323,-116.27654,As Expected,36
2020,Desert Valley Hospital,San Bernardino,34.47093,-117.29778,Better,556
2020,Arrowhead Regional Medical Center,San Bernardino,34.07163215,-117.3527761,As Expected,458
2020,Barstow Community Hospital,San Bernardino,34.8935263,-117.0168841,As Expected,79
2020,Alvarado Hospital,San Diego,32.77708,-117.05683,As Expected,189
2020,Sharp Coronado Hospital and Healthcare Center,San Diego,32.69427,-117.16808,As Expected,38
2020,Sharp Memorial Hospital,San Diego,32.80016,-117.15531,As Expected,661
2020,Grossmont Hospital,San Diego,32.77963,-117.00924,As Expected,692
2020,Kaiser Foundation Hospital - San Diego,San Diego,32.79287,-117.09447,As Expected,778
2020,Scripps Mercy Hospital,San Diego,32.75128,-117.1609,As Expected,958
2020,Palomar Medical Center,San Diego,33.12622,-117.07585,Worse,613
2020,Paradise Valley Hospital,San Diego,32.6863293,-117.0830382,As Expected,201
2020,Scripps Memorial Hospital - La Jolla,San Diego,32.88506,-117.22279,As Expected,709
2020,Tri-City Medical Center - Oceanside,San Diego,33.18394,-117.29027,As Expected,287
2020,UC San Diego Medical Center,San Diego,32.75387,-117.16498,As Expected,991
2020,Sharp Chula Vista Medical Center,San Diego,32.61909,-117.02488,As Expected,601
2020,Pomerado Hospital,San Diego,32.99563,-117.05784,As Expected,127
2020,Scripps Green Hospital,San Diego,32.89654,-117.2419,As Expected,77
2020,Scripps Memorial Hospital - Encinitas,San Diego,33.0363,-117.28495,Better,431
2020,Kaiser Foundation Hospital - San Francisco,San Francisco,37.78274,-122.44289,As Expected,422
2020,Laguna Honda Hospital and Rehabilitation Center,San Francisco,37.74761,-122.45871,,
2020,California Pacific Medical Center  Davies Campus,San Francisco,37.7691,-122.43465,As Expected,57
2020,San Francisco General Hospital,San Francisco,37.75657,-122.40637,As Expected,563
2020,Saint Francis Memorial Hospital,San Francisco,37.78917,-122.41695,As Expected,118
2020,"Saint Mary's Medical Center, San Francisco",San Francisco,37.77408,-122.45441,Better,198
2020,UC San Francisco Medical Center,San Francisco,37.7635148,-122.4576564,As Expected,542
2020,Chinese Hospital,San Francisco,37.79565,-122.40926,As Expected,101
2020,California Pacific Medical Center - Van Ness Campus,San Francisco,37.78584,-122.42175,As Expected,448
2020,Callifornia Pacific Medical Center - Mission Bernal Campus,San Francisco,37.74804,-122.42094,As Expected,213
2020,Dameron Hospital,San Joaquin,37.9613,-121.30061,As Expected,237
2020,Lodi Memorial Hospital,San Joaquin,38.12146,-121.2859,As Expected,280
2020,San Joaquin General Hospital,San Joaquin,37.88594,-121.28918,As Expected,300
2020,Saint Joseph's Medical Center of Stockton,San Joaquin,37.97075,-121.2891,Better,911
2020,Sutter Tracy Community Hospital,San Joaquin,37.74366,-121.43482,As Expected,136
2020,Doctors Hospital of Manteca,San Joaquin,37.80118,-121.19818,As Expected,164
2020,Kaiser Foundation Hospital - Manteca,San Joaquin,37.79751,-121.24612,As Expected,426
2020,Arroyo Grande Community Hospital,San Luis Obispo,35.11369,-120.59147,As Expected,77
2020,French Hospital Medical Center,San Luis Obispo,35.27801,-120.64977,As Expected,235
2020,Sierra Vista Regional Medical Center,San Luis Obispo,35.29105,-120.66576,As Expected,88
2020,Twin Cities Community Hospital,San Luis Obispo,35.5543,-120.71967,As Expected,166
2020,San Mateo Medical Center,San Mateo,37.53017,-122.29951,As Expected,83
2020,Kaiser Foundation Hospital - South San Francisco,San Mateo,37.65806,-122.43837,As Expected,387
2020,Seton Medical Center,San Mateo,37.68172,-122.47283,As Expected,201
2020,Peninsula Medical Center,San Mateo,37.5944692,-122.3832465,As Expected,400
2020,Sequoia Hospital,San Mateo,37.48129,-122.25377,As Expected,164
2020,Kaiser Foundation Hospital  Redwood City,San Mateo,37.48967,-122.22463,As Expected,197
2020,Goleta Valley Cottage Hospital,Santa Barbara,34.43336,-119.80929,As Expected,13
2020,Lompoc Valley Medical Center,Santa Barbara,34.639252,-120.4396497,As Expected,90
2020,Marian Medical Center,Santa Barbara,34.95198,-120.41338,As Expected,350
2020,Santa Barbara Cottage Hospital,Santa Barbara,34.42943,-119.72318,As Expected,427
2020,Santa Ynez Valley Cottage Hospital,Santa Barbara,34.602458,-120.126198,As Expected,7
2020,Regional Medical of San Jose,Santa Clara,37.36332,-121.84837,Better,588
2020,El Camino Hospital,Santa Clara,37.36779,-122.07801,As Expected,532
2020,Good Samaritan Hospital - San Jose,Santa Clara,37.25116,-121.9449,Better,429
2020,O'Connor Hospital - San Jose,Santa Clara,37.32714,-121.93727,As Expected,486
2020,Santa Clara Valley Medical Center,Santa Clara,37.31346,-121.93202,As Expected,602
2020,Stanford Hospital,Santa Clara,37.43342,-122.17827,As Expected,663
2020,Kaiser Foundation Hospital - San Jose,Santa Clara,37.23924,-121.80269,As Expected,432
2020,Saint Louise Regional Hospital,Santa Clara,37.03731,-121.57411,As Expected,133
2020,Kaiser Foundation Hospital - Santa Clara,Santa Clara,37.334597,-121.995774,As Expected,707
2020,Dominican Hospital - Santa Cruz/Soquel,Santa Cruz,36.98806,-121.98489,As Expected,334
2020,Watsonville Community Hospital,Santa Cruz,36.92839,-121.79173,As Expected,111
2020,Mayers Memorial Hospital,Shasta,41.02423,-121.42442,As Expected,5
2020,Shasta Regional Medical Center,Shasta,40.5855423,-122.3862952,As Expected,451
2020,Mercy Medical Center - Redding,Shasta,40.57204,-122.39742,Worse,354
2020,Mercy Medical Center Mt. Shasta,Siskiyou,41.31896,-122.323,As Expected,23
2020,Fairchild Medical Center,Siskiyou,41.71865,-122.64353,As Expected,46
2020,Kaiser Foundation Hospital - Rehabilitation Center Vallejo,Solano,38.12839,-122.24761,As Expected,351
2020,Sutter Solano Medical Center,Solano,38.13117,-122.23912,As Expected,193
2020,North Bay Medical Center,Solano,38.26097,-122.05076,As Expected,398
2020,Kaiser Foundation Hospital - Vacaville,Solano,38.3894968,-121.9373177,Worse,255
2020,Healdsburg District Hospital,Sonoma,38.62764,-122.86385,As Expected,20
2020,Petaluma Valley Hospital,Sonoma,38.25323,-122.63302,As Expected,81
2020,Santa Rosa Memorial Hospital - Montgomery,Sonoma,38.44304,-122.70114,Worse,406
2020,Sonoma Valley Hospital,Sonoma,38.28841,-122.46524,As Expected,30
2020,Palm Drive Hospital,Sonoma,38.39836,-122.82111,,
2020,Kaiser Foundation Hospital - Santa Rosa,Sonoma,38.47087,-122.73119,As Expected,329
2020,Sutter Santa Ros,Sonoma,38.49636,-122.7514,As Expected,189
2020,Doctors Medical Center,Stanislaus,37.66439,-120.99631,Worse,701
2020,"Emanuel Medical Center, Inc.",Stanislaus,37.51052,-120.83966,As Expected,450
2020,Memorial Hospital Medical Center - Modesto,Stanislaus,37.66727,-120.97546,As Expected,754
2020,Oak Valley District Hospital,Stanislaus,37.75782,-120.86031,As Expected,34
2020,Saint Elizabeth Community Hospital,Tehama,40.1495,-122.21887,As Expected,135
2020,Trinity Hospital,Trinity,40.73784,-122.94037,,
2020,Kaweah Delta Medical Center,Tulare,36.32753,-119.29345,As Expected,1043
2020,Sierra View District Hospital,Tulare,36.06948,-119.02727,As Expected,137
2020,Tulare Regional Medical Center,Tulare,36.22217,-119.33775,As Expected,105
2020,Sonora Regional Medical Center - Greenley,Tuolumne,37.98811,-120.36965,Worse,173
2020,Community Memorial Hospital - San Buenaventura,Ventura,34.274589,-119.258124,Better,374
2020,Ventura County Medical Center,Ventura,34.27634,-119.2517,As Expected,165
2020,Los Robles Hospital and Medical Center,Ventura,34.20539,-118.89297,As Expected,391
2020,Ojai Valley Community Hospital,Ventura,34.44221,-119.26311,As Expected,5
2020,Saint John's Pleasant Valley Hospital,Ventura,34.24177,-119.018,As Expected,140
2020,Simi Valley Hospital and Healthcare Services - Sycamore,Ventura,34.28945,-118.74405,As Expected,276
2020,Saint John's Regional Medical Center,Ventura,34.21687,-119.15819,As Expected,414
2020,Woodland Memorial Hospital,Yolo,38.66284,-121.7933,As Expected,102
2020,Sutter Davis Hospital,Yolo,38.56154,-121.77244,As Expected,123
2020,Rideout Memorial Hospital,Yuba,39.138222,-121.594363,As Expected,657
2019,Alameda Hospital,Alameda,37.762953,-122.25362,As Expected,205
2019,Alta Bates Summit Medical Center - Summit Campus - Hawthorne,Alameda,37.82106,-122.26257,Better,810
2019,Alta Bates Summit Medical Center - Alta Bates Campus,Alameda,37.85633,-122.25784,As Expected,311
2019,Eden Medical Center,Alameda,37.6983769,-122.0874055,As Expected,343
2019,Alameda County Medical Center - Highland Campus,Alameda,37.79917,-122.2312,As Expected,389
2019,Kaiser Foundation Hospital – Fremont,Alameda,37.55055,-121.97483,As Expected,172
2019,Kaiser Foundation Hospital – Oakland/Richmond,Alameda,37.82402,-122.25791,As Expected,931
2019,Kaiser Foundation Hospital – San Leandro,Alameda,37.70611,-122.16917,As Expected,371
2019,Saint Rose Hospital,Alameda,37.63291,-122.08962,As Expected,255
2019,San Leandro Hospital,Alameda,37.71364,-122.14067,As Expected,153
2019,Valleycare Medical Center,Alameda,37.69206,-121.88095,As Expected,296
2019,Washington Hospital - Fremont,Alameda,37.55847,-121.98006,Worse,562
2019,Sutter Amador Hospital,Amador,38.34743,-120.77272,As Expected,109
2019,Enloe Medical Center - Esplanade Campus,Butte,39.74224,-121.84922,As Expected,852
2019,Biggs Gridley Memorial Hospital,Butte,39.36705,-121.69058,As Expected,25
2019,Oroville Hospital,Butte,39.50485,-121.5428,As Expected,464
2019,Mark Twain Saint Joseph's Hospital,Calaveras,38.19021,-120.67105,As Expected,37
2019,Colusa Regional Medical Center,Colusa,39.20727,-122.00031,As Expected,70
2019,Contra Costa Regional Medical Center,Contra Costa,38.00646,-122.13101,As Expected,317
2019,John Muir Medical Center - Concord Campus,Contra Costa,37.98615,-122.03874,As Expected,780
2019,John Muir Medical Center - Walnut Creek Campus,Contra Costa,37.91434,-122.04183,As Expected,600
2019,Kaiser Foundation Hospital - Antioch,Contra Costa,37.951975,-121.776854,As Expected,340
2019,Kaiser Foundation Hospital - Walnut Creek,Contra Costa,37.8923,-122.05828,As Expected,376
2019,San Ramon Regional Medical Center,Contra Costa,37.77713,-121.96076,As Expected,186
2019,Sutter Delta Medical Center,Contra Costa,37.98222,-121.8054,Better,684
2019,Sutter Coast Hospital,Del Norte,41.77278,-124.19514,As Expected,116
2019,Barton Memorial Hospital,El Dorado,38.91224,-119.99784,As Expected,53
2019,Marshall Medical Center,El Dorado,38.72557326,-120.7909638,As Expected,249
2019,Sierra Kings District Hospital,Fresno,36.60789,-119.45145,As Expected,31
2019,Clovis Community Medical Center,Fresno,36.83745,-119.66072,Worse,541
2019,Community Regional Medical Center - Fresno,Fresno,36.74253,-119.78324,Worse,1462
2019,Kaiser Foundation Hospital - Fresno,Fresno,36.84246,-119.7832,Worse,351
2019,Saint Agnes Medical Center,Fresno,36.8370782,-119.7649963,As Expected,1299
2019,San Joaquin Valley Rehabilitation Hospital,Fresno,36.84034,-119.760671,As Expected,7
2019,Glenn Medical Center,Glenn,39.52055,-122.20791,As Expected,4
2019,Jerold Phelps Community Hospital,Humboldt,40.10195,-123.79286,,
2019,Mad River Community Hospital,Humboldt,40.90351,-124.09038,As Expected,34
2019,Redwood Memorial Hospital,Humboldt,40.58267,-124.13549,As Expected,59
2019,Saint Joseph Hospital - Eureka,Humboldt,40.7832,-124.14216,As Expected,311
2019,El Centro Regional Medical Center,Imperial,32.78138,-115.49824,As Expected,269
2019,Pioneers Memorial Hospital,Imperial,32.96003,-115.55183,As Expected,151
2019,Northern Inyo Hospital,Inyo,37.36207,-118.40756,As Expected,32
2019,Southern Inyo Hospital,Inyo,36.60867,-118.05792,,
2019,San Joaquin Community Hospital,Kern,35.383064,-119.018775,As Expected,678
2019,Adventist Health Tehachapi Valley,Kern,35.14302,-118.44924,As Expected,31
2019,Bakersfield Heart Hospital,Kern,35.38619,-119.04314,As Expected,338
2019,Bakersfield Memorial Hospital,Kern,35.39051,-119.00658,Worse,786
2019,Delano Regional Medical Center,Kern,35.76143,-119.23706,As Expected,103
2019,Good Samaritan Hospital - Bakersfield,Kern,35.41216,-119.03913,As Expected,50
2019,Kern Medical Center,Kern,35.380833,-118.967222,As Expected,182
2019,Kern Valley Healthcare District,Kern,35.63486,-118.40509,As Expected,18
2019,Mercy Hospital - Bakersfield,Kern,35.37323,-119.02715,As Expected,351
2019,Ridgecrest Regional Hospital,Kern,35.6404,-117.66996,As Expected,76
2019,Adventist Medical Center,Kings,36.3256247,-119.6683912,As Expected,462
2019,Saint Helena Hospital - Clearlake,Lake,38.93556,-122.6201,As Expected,76
2019,Sutter Lakeside Hospital,Lake,39.10232,-122.91003,As Expected,94
2019,Banner Lassen Medical Center,Lassen,40.42306,-120.64609,Worse,42
2019,Glendale Adventist Medical Center - Wilson Terrace,Los Angeles,34.14951,-118.23109,Better,894
2019,White Memorial Medical Center,Los Angeles,34.051,-118.21739,As Expected,566
2019,Alhambra Hospital,Los Angeles,34.08988,-118.1449,As Expected,168
2019,Antelope Valley Hospital,Los Angeles,34.68928,-118.15767,Worse,500
2019,Beverly Hospital,Los Angeles,34.01614,-118.10132,As Expected,445
2019,California Hospital Medical Center - Los Angeles,Los Angeles,34.03721,-118.26551,Better,979
2019,Casa Colina Hospital,Los Angeles,34.096265,-117.745655,As Expected,38
2019,Marina Del Rey Hospital,Los Angeles,33.98125,-118.43971,As Expected,192
2019,Cedars Sinai Medical Center,Los Angeles,34.07681,-118.38061,Better,1890
2019,Centinela Hospital Medical Center,Los Angeles,33.94917,-118.34788,Better,1108
2019,City of Hope Helford Clinical Research Hospital,Los Angeles,34.13216,-117.97152,As Expected,20
2019,Coast Plaza Doctors Hospital,Los Angeles,33.91264,-118.09906,As Expected,192
2019,Pacific Hospital of Long Beach,Los Angeles,33.80759,-118.19355,As Expected,97
2019,Community and Mission Hospital of Huntington Park - Slauson,Los Angeles,33.98929,-118.22466,As Expected,372
2019,East Los Angeles Doctors Hospital,Los Angeles,34.02383,-118.18377,As Expected,99
2019,Foothill Presbyterian Hospital - Johnston Memorial,Los Angeles,34.13384,-117.87244,As Expected,226
2019,Citrus Valley Medical Center - Inter Community Campus,Los Angeles,34.08993,-117.89264,Worse,414
2019,Citrus Valley Medical Center - Queen of the Valley Campus,Los Angeles,34.06242,-117.94528,As Expected,411
2019,Encino Hospital Medical Center,Los Angeles,34.15686,-118.48662,As Expected,85
2019,Garfield Medical Center,Los Angeles,34.06826,-118.12302,As Expected,384
2019,Glendale Memorial Hospital and Medical Center,Los Angeles,34.1284,-118.25769,As Expected,515
2019,East Valley Hospital Medical Center,Los Angeles,34.12867,-117.86609,As Expected,14
2019,Good Samaritan Hospital - Los Angeles,Los Angeles,34.05324,-118.26522,As Expected,543
2019,Greater El Monte Community Hospital,Los Angeles,34.04827,-118.04257,As Expected,83
2019,Henry Mayo Newhall Memorial Hospital,Los Angeles,34.39637,-118.55324,As Expected,475
2019,Hollywood Presbyterian Medical Center,Los Angeles,34.09557,-118.29163,As Expected,436
2019,Huntington Memorial Hospital,Los Angeles,34.13565,-118.1518,As Expected,633
2019,Kaiser Foundation Hospital - Baldwin Park,Los Angeles,34.06348,-117.986,As Expected,443
2019,Kaiser Foundation Hospital - Downey,Los Angeles,33.9171234,-118.1290216,As Expected,507
2019,Kaiser Foundation Hospital - Panorama City,Los Angeles,34.21975,-118.43009,Worse,215
2019,Kaiser Foundation Hospital - Harbor City,Los Angeles,33.789,-118.29415,Worse,390
2019,Kaiser Foundation Hospital - Sunset,Los Angeles,34.09823,-118.29545,As Expected,631
2019,Kaiser Foundation Hospital - West Los Angeles,Los Angeles,34.03793,-118.37568,As Expected,251
